Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Revenue_Growth,Expense_Growth,Profit_Growth
2017-12-01,East,Speakers,73179.30415414783,91485.59156695777,22693.622601935247,49,343,23,5,7940.633821471335,8530.725187784465,45393.77721474958,2017,-0.06628065994446886,0.16422591217936655,0.2713365461246531
2020-12-01,West,Laptops,116999.8882893775,50932.53020660648,21404.332596021315,20,811,19,11,3627.51794977612,10850.742296034825,15890.346627983952,2020,0.5674801637745259,-0.35281358865221035,-0.13812282046252178
2022-07-01,East,Headphones,129851.223166641,74284.2482318135,20569.72725322652,13,969,43,8,5897.8174717626325,16829.28201208118,17255.664576859584,2022,0.7744254973116054,-0.18802243107926675,-0.09358996516173701
2021-11-01,North,Laptops,100744.87924950045,118399.66858781652,19671.475938472977,11,732,39,17,2069.86034697657,7875.725623288442,45070.73919168348,2021,-0.19690216841989883,0.790836027650188,0.03688876972044297
2024-03-01,West,Smartphones,69644.01813599202,93301.33869444182,13643.597280878745,86,433,44,14,4128.628979492418,11685.85157935171,34300.89368153592,2024,-0.40475141340528054,0.8318614511387392,-0.3625777762669018
2012-05-01,South,Smartwatches,109931.68381671216,93386.95503841544,18730.43682200338,48,427,17,5,1356.739005198297,12225.47822679787,41684.77530768137,2012,0.24195187518261108,0.21453279776694045,-0.10792032232187099
2012-12-01,West,Tablets,125299.69329985086,64751.08307175889,19051.03067483786,90,814,20,4,5933.514353180888,19086.870856615595,18914.392323848188,2012,0.7991450903246489,-0.30600049283519803,0.39633487288118197
2011-01-01,North,Smartwatches,119433.33534966788,77061.44143520527,16386.37655021906,32,205,7,3,4128.608672865406,9552.836919072855,23943.79899608899,2011,0.18550278921754826,-0.3491414093102031,-0.1669981143524163
2023-04-01,North,Speakers,99417.37903030012,45502.09010603919,13210.57494253258,54,861,35,7,8848.035219061365,5294.698590321969,13241.381107698378,2023,-0.16759103528982555,-0.4095349209851179,-0.193807434972195
2015-11-01,North,Laptops,95310.35526746236,88782.23460956273,17217.376460512405,83,986,5,11,4532.973403107513,15405.968638138163,45823.417965290304,2015,-0.041310923732821636,0.9511682738674734,0.3033025841350465
2017-02-01,North,Speakers,99256.67357580538,101004.48603034652,17632.873301416388,86,900,39,1,6019.976075329247,16336.872536034603,48254.21698592162,2017,0.0414049270645227,0.1376655079085758,0.024132413080292014
2012-04-01,North,Tablets,124504.98009953432,58253.03586586946,13298.438655395472,51,178,20,18,9789.79714914375,15545.48587138548,44298.55390173247,2012,0.25437389360470597,-0.4232628850923761,-0.24581556119232972
2015-06-01,South,Speakers,115207.30855642764,62616.7351658964,13293.209077378917,51,264,5,1,6784.353380662274,15511.0847178128,27487.21256685258,2015,0.04799002941237096,-0.3294916282457381,-0.29028835772997763
2024-02-01,East,Headphones,92284.86000753396,79519.57949743664,9540.291637115086,38,945,18,16,5504.247952809186,12248.41122517862,23645.38844570853,2024,-0.28930311354015714,0.07047700407878699,-0.5361974653495409
2013-09-01,North,Smartwatches,91781.69448419206,82299.41002821538,21475.365860902893,25,730,11,13,1883.1225678578917,5279.912067210529,28504.030970368425,2013,-0.2628271221695866,0.4127917765129685,0.6148787400835105
2015-02-01,North,Tablets,90366.0990251863,71874.11781429217,24890.18402542972,76,156,27,6,8388.678617804097,15948.76963020375,35504.70012028939,2015,-0.015423505383740599,-0.12667517556139252,0.1590109424279329
2021-02-01,West,Tablets,78707.34732895397,67769.45631286161,20080.51122990976,69,287,39,6,6781.45004905709,19047.8028357618,27260.29374641304,2021,-0.3718472467398477,0.046615023222973395,0.054038050362892553
2012-04-01,South,Tablets,127036.76471490772,67930.14105178806,17978.426782367915,13,151,33,14,1976.7188352621176,7360.795333030484,26864.811127912097,2012,0.1026797371339172,0.0848560033003054,0.3524519683483984
2012-04-01,South,Smartphones,84243.52504507123,79264.53209277803,13049.955679218729,25,171,26,5,3211.022356983733,6018.713886253509,27241.56373527109,2012,-0.3368571276659309,0.16685363618410487,-0.27413250129219946
2018-12-01,East,Smartwatches,109805.52131333506,88792.05790198043,8975.604663819062,50,852,20,8,5838.827152937794,8978.079328553504,39783.08731256527,2018,0.18985412454839,0.11660623035415685,-0.05918969721000911
2013-08-01,South,Speakers,86771.44723364335,79260.46633443395,19835.13273173931,15,423,33,18,1405.5618997926454,17746.907792198057,41471.6348100804,2013,0.03000731732462114,-5.129353869548492e-05,0.5199387047210873
2016-12-01,West,Tablets,90455.52235933275,77827.10311125658,23078.342220727765,51,711,10,6,7464.790867464251,6592.207668309015,44821.53289135214,2016,0.1492640195492525,0.1484097312506576,0.1492905711659751
2012-06-01,West,Smartwatches,97722.38466554058,53611.185855914686,15837.957630461657,66,437,22,5,3050.144600096281,15727.52601011266,19719.490961050826,2012,0.08033630359615151,-0.31115018145702267,-0.3137307056554163
2016-03-01,East,Tablets,110904.84849668416,93005.88013057371,25277.048574461507,37,254,33,10,5407.395169705619,5944.211512818263,16300.190271446983,2016,0.010011583845698668,0.04745719750346389,1.8161945095859742
2020-08-01,West,Headphones,94815.52236429042,79229.14733004614,16555.55950749787,32,158,29,18,3174.7906806581286,5491.835226197527,23805.11663891202,2020,-0.029746125324295325,0.47784731982952655,0.045308990829475704
2017-08-01,North,Headphones,77215.89656765336,73450.606526202,25424.991414268392,85,374,49,13,5402.68212137486,18369.52814084336,26817.920141270813,2017,-0.14552141344363878,0.02193402520756016,0.02148667877635102
2020-09-01,North,Headphones,100381.62662158202,83827.07510656549,16096.02023126755,51,870,6,6,2707.111052049542,16558.403494487582,38074.70634775859,2020,0.30001244670690075,0.14127138047065557,-0.3669213110438049
2020-01-01,West,Laptops,84666.5640161674,67342.85214567638,6685.339786435556,21,300,48,4,6345.285393575047,13978.775734760273,40317.21735406539,2020,-0.10703899630621394,-0.15002427244174188,-0.5961876260716031
2012-03-01,East,Tablets,130876.76613829062,73762.1108288645,23131.7785304331,98,394,36,13,9193.660546915322,7579.928806620861,49366.11467370122,2012,0.1800815556066837,-0.20690916826648287,-0.08487027422164573
2020-01-01,South,Laptops,94801.1099505482,81613.81466112385,15385.767100522491,73,421,40,18,8266.023514532008,9182.729365004065,25128.90515211354,2020,0.09253807528741498,0.029691325770909716,-0.22431741150373752
2019-08-01,East,Smartwatches,86640.6132385773,69821.67959492852,12287.680046252428,67,428,36,13,3173.6868752633204,5729.067362423769,26100.7931594174,2019,-0.33799851726907204,-0.05342080357594681,-0.4687965722096872
2010-03-01,South,Laptops,139496.01599306686,55314.86929739398,22407.965075636705,60,489,45,13,5482.985371008378,14680.442793007353,31683.198967490964,2010,0.4714597336026254,-0.322236443339012,0.45640870092695884
2018-07-01,West,Smartwatches,114777.79404884946,52872.91724887721,15553.149798464488,38,383,24,7,4807.975770802088,15291.287307849334,42813.41911300833,2018,0.3556448803914165,-0.21486964742000747,1.3264561406469682
2022-11-01,West,Smartwatches,82064.51772391568,86685.99231655926,12935.500474588169,28,275,41,5,9689.276074500016,9902.131426999971,36437.36035201159,2022,-0.2850139837241602,0.6395159720149561,-0.16830348564730935
2021-05-01,North,Smartwatches,84181.71880006792,79533.36819829111,26557.045978269976,95,709,46,3,8189.3901460297,10076.244754298994,32906.37699929676,2021,-0.16138319697273296,-0.05122100351009495,0.6499138045739539
2015-02-01,South,Speakers,109483.65962181364,79002.95402942986,18976.259860717608,97,448,42,6,1966.857973137753,14434.664697056054,35924.878518987025,2015,-0.21514848404519937,0.4282408154067876,-0.15314666920158027
2023-09-01,East,Laptops,100869.52602069796,62572.95911454388,12824.53787899032,54,531,37,8,2516.971606420849,19184.97145144795,28578.01567838585,2023,0.16422913285411922,-0.10381761828758906,0.04369073988882288
2014-03-01,West,Speakers,117803.51085440948,79691.75997294056,17684.36023146257,63,793,9,12,7318.255548994355,10920.64139386762,40362.14276251436,2014,0.43549872858240857,-0.08068468914882132,0.36711836284986044
2024-04-01,East,Tablets,86746.47398016833,73993.18111685297,30662.815443134044,89,481,10,2,2438.7235806945387,12403.855782036915,13011.828442156013,2024,-0.14001307032642984,0.18251049916631912,1.3909489552342555
2022-08-01,North,Laptops,114022.18249596954,70999.07182592947,20561.80270839785,75,371,26,11,9554.21694558968,15474.139561989134,30360.959050182755,2022,0.354476769080623,-0.10730460139804587,-0.22574962873422266
2014-11-01,South,Tablets,55234.23317783912,78874.23868219781,16790.772594774113,81,591,25,3,9936.521647838848,10134.81433222143,42263.10604352367,2014,-0.49550249444864014,-0.0016292472707298833,-0.11516954773936405
2019-10-01,South,Tablets,96911.16261482456,84446.46399789305,22506.88297868575,22,646,23,10,8005.337796530449,18032.87481133949,22100.76309959341,2019,0.754548891858372,0.07064696165432416,0.34043164789753
2023-04-01,West,Smartwatches,87656.41707978536,106248.54476306374,17728.305754054014,74,430,47,8,1241.202153838664,17692.72326292973,43736.64162846245,2023,-0.25590997718125896,0.33324379834427753,0.002484993633711241
2017-12-01,South,Laptops,90899.0675866516,88479.39975077317,17452.96249843223,21,974,19,8,5344.540996149988,15114.244738995883,41313.28960419272,2017,-0.062037177823035305,0.04775730755263763,-0.2245499958852425
2024-12-01,West,Tablets,97942.50707747844,92863.44023002723,16718.15733677012,80,698,38,14,4654.715583699007,13053.853991127156,33226.76584887011,2024,0.11734554457468449,-0.12597917988322138,-0.05697941085277691
2019-05-01,North,Headphones,122770.07279187391,96569.82605561972,24269.744782665177,23,257,11,4,8195.820774886868,19752.813894456187,20085.943140221265,2019,0.07672095117293165,0.36015617630020325,0.18033156561476638
2015-02-01,South,Tablets,76919.20241357906,68539.66065846525,20973.772036069477,51,531,21,15,3583.074951139885,15535.707798487188,44442.96862863733,2015,-0.15379547386166437,-0.22536024372310104,0.2017313414816262
2014-04-01,West,Headphones,56239.1399118,75186.73143549266,27111.219195658858,85,424,48,10,4475.134388563103,14648.399068185336,11198.755026696936,2014,-0.42579436048832775,-0.1903516470071377,0.6216631204941534
2010-12-01,East,Laptops,79238.92857776773,66426.34207726938,21534.426594790828,57,215,48,18,1841.5121104310883,18152.269104834384,33700.52944858761,2010,-0.08654582783522646,-0.10226400494437093,-0.29770224020270863
2013-03-01,West,Speakers,120448.7186385632,69772.67146496894,27638.00190099897,33,619,9,15,4083.724778959608,13324.860112088922,41302.58668701972,2013,1.1417240524564076,-0.07200818372013928,0.01943043215940876
2020-10-01,South,Laptops,67100.1732901685,73576.36363808224,23250.433185550966,74,718,43,19,9764.684606341596,8643.853352402708,29416.114962199823,2020,-0.12765380835094486,0.07348596318144907,0.10854800679468712
2020-11-01,North,Speakers,88561.04718830247,69415.17076370567,18700.258489647396,26,718,6,3,9479.3486861724,7066.584245708255,14114.24502969322,2020,-0.2786430342968381,-0.28119192506647195,-0.22948268895665613
2019-05-01,South,Speakers,116791.54749623664,83361.53686093488,19323.12194233321,47,725,31,2,7752.332855248076,12065.482214980211,43359.26315864642,2019,0.7405550801066099,0.13299343347525738,-0.16891346547721064
2018-05-01,South,Laptops,98831.42913491292,86492.6469655963,29139.36058586878,37,534,49,13,9165.372899777696,12734.812340729744,46363.52284457773,2018,-0.15377926524950314,0.037560609155812275,0.5080047971973978
2019-05-01,West,Tablets,122574.1344170064,60407.86001995944,26519.08625752577,42,621,28,13,2900.534561690466,17415.413555167193,32532.387739064587,2019,0.01764581477052518,-0.13421890330960495,-0.040484679300668125
2016-09-01,East,Smartphones,59302.09033100992,75318.7722322363,27733.789175996462,33,895,45,9,6596.486816794833,7092.117616757763,41486.18612407217,2016,-0.25160408658467825,0.13386903262899752,0.2878814791709039
2019-05-01,South,Tablets,93567.81824937968,75483.02561333083,14962.74895966578,79,671,32,3,5499.750144024259,15218.453359698577,34428.59147081566,2019,-0.053258471840450516,-0.12728967997296592,-0.48651073122990873
2010-02-01,East,Tablets,126743.54332709998,57913.90506536013,10624.15566636098,94,365,5,2,4804.210363310279,9561.904022365425,32931.31799141339,2010,1.1372525423580888,-0.23108272547526887,-0.6169237604374607
2020-10-01,West,Smartwatches,77462.3670773567,68507.81875665596,15784.166720915857,13,497,25,14,3923.516232637825,19085.453672339576,15230.879948408088,2020,-0.36803659723327997,0.1340878278757136,-0.40479975186036
2014-06-01,East,Smartwatches,120696.19686776173,93101.78496731196,20827.41216403936,42,201,32,16,8796.876328054783,12056.32025182909,27471.70452210485,2014,-0.0477132507155118,0.6075894875719348,0.9603828123475935
2017-03-01,West,Tablets,95286.19233879675,92908.66264220088,16772.18789241437,19,162,7,14,5360.546700935575,14335.973294365427,37151.74998810838,2017,0.23009657378066617,0.35617604425880556,0.06259571309451961
2020-09-01,North,Headphones,108682.58850111846,55562.15231561456,20137.042636516333,45,786,34,4,7516.301405221237,14751.622849594698,28179.32247605846,2020,0.2272053227874853,-0.19956759157515858,0.0768323147866834
2022-03-01,East,Speakers,125293.1381404508,87081.93510743117,17743.948456317674,86,808,5,2,7353.552194253825,6365.076128094428,34710.581748446435,2022,0.03808687756521123,-0.06465880178338534,-0.14804833569508935
2020-06-01,East,Smartwatches,108596.72302096176,57945.68934496782,11176.504080885845,82,923,49,16,2224.640053430973,17782.925937060332,45792.34732677756,2020,-0.1332588150260291,-0.3345842708538639,-0.3701230530284545
2020-10-01,North,Tablets,88175.00881261268,73977.76408903935,22144.47926979056,40,610,49,8,1440.4212870663362,7463.546298850655,24648.86526705994,2020,-0.18869241128071523,0.33144165598224085,0.09968875119894527
2014-05-01,East,Smartphones,111241.25504250456,78540.21053461464,20154.33687272408,13,321,22,1,8559.668562355226,10961.286904360204,43139.46504534093,2014,0.024351858398456105,0.355410754837026,0.8032773689218442
2024-04-01,North,Headphones,86764.00309437989,91291.63055724688,26646.762120369072,93,535,37,18,5412.880340540957,15088.455299097188,11161.807360657182,2024,-0.01600233146822161,0.23404149451406275,0.20331400868479732
2023-04-01,South,Laptops,105467.33705570776,77381.18015004187,20799.27876219261,17,289,19,9,8290.76978508921,5828.298516630195,44106.4910123891,2023,0.12717533687291005,0.025146773347885176,0.3900706894341426
2023-04-01,West,Tablets,74963.14081150455,64792.06348910206,23913.25023174817,36,739,28,12,3673.587228959935,13706.357737775776,14267.091853370264,2023,-0.21328432827950738,-0.3026262390771701,0.42576808614000305
2015-08-01,North,Tablets,100581.8934682459,62240.87689059251,15903.645138838863,45,433,40,5,8756.487741542038,11148.741985251008,22857.62895488853,2015,0.15925833157830693,-0.3182192440788678,-0.40316781952723835
2020-03-01,East,Speakers,123785.8615657753,82519.83001184984,21735.040863394715,18,657,38,3,8477.384363887148,5957.789093971037,30537.78843717163,2020,0.11276937246417718,0.05066983459996299,0.07842996773611954
2022-01-01,North,Headphones,94024.60554869883,70493.00796508914,24042.89532195288,52,680,30,8,4435.042848946227,15895.866815780735,36001.40563206536,2022,-0.06519352234721276,0.13258378555627193,0.5117851984283064
2013-02-01,East,Smartwatches,121873.80877698625,73869.5957583444,22781.826944873374,33,400,44,16,4705.282555625998,12520.000889214218,48124.478739915,2013,-0.015446455391620373,-0.10482612788057455,0.0481612198503667
2011-12-01,South,Smartwatches,161868.5906134181,94556.96890213952,18867.258668775157,46,450,26,18,4158.031595063261,9551.602611404258,22281.214529154167,2011,0.5347746054109555,0.22196338591365294,-0.09288880232372942
2015-09-01,North,Smartwatches,99421.05370377576,86523.46896724086,21752.249056251512,50,975,20,12,1313.403158926494,6264.916946344088,13413.950295551327,2015,0.05739399940669676,0.22740497908800572,-0.0952733119296928
