Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year
2020-11-01,North,Speakers,88561.04718830247,69415.17076370567,18700.258489647393,26,718,6,3,9479.3486861724,7066.5842457082545,14114.24502969322,2020
2019-05-01,South,Speakers,116791.54749623663,83361.53686093488,19323.121942333215,47,725,31,2,7752.332855248076,12065.482214980213,43359.26315864642,2019
2018-05-01,South,Laptops,98831.42913491292,86492.6469655963,29139.36058586878,37,534,49,13,9165.372899777696,12734.812340729744,46363.52284457773,2018
2019-05-01,West,Tablets,122574.13441700641,60407.86001995944,26519.08625752577,42,621,28,13,2900.534561690466,17415.413555167193,32532.387739064587,2019
2016-09-01,East,Smartphones,59302.090331009924,75318.7722322363,27733.789175996462,33,895,45,9,6596.486816794833,7092.117616757763,41486.18612407217,2016
2019-05-01,South,Tablets,93567.81824937969,75483.02561333083,14962.74895966578,79,671,32,3,5499.750144024259,15218.453359698577,34428.59147081566,2019
2010-02-01,East,Tablets,126743.54332709998,57913.90506536013,10624.15566636098,94,365,5,2,4804.210363310279,9561.904022365423,32931.31799141339,2010
2020-10-01,West,Smartwatches,77462.3670773567,68507.81875665596,15784.166720915855,13,497,25,14,3923.5162326378245,19085.453672339576,15230.879948408088,2020
2014-06-01,East,Smartwatches,120696.19686776173,93101.78496731195,20827.412164039357,42,201,32,16,8796.876328054783,12056.32025182909,27471.70452210485,2014
2017-03-01,West,Tablets,95286.19233879675,92908.66264220088,16772.18789241437,19,162,7,14,5360.546700935575,14335.973294365429,37151.74998810838,2017
2020-09-01,North,Headphones,108682.58850111846,55562.15231561456,20137.042636516333,45,786,34,4,7516.3014052212375,14751.622849594698,28179.32247605846,2020
2022-03-01,East,Speakers,125293.13814045081,87081.93510743117,17743.948456317674,86,808,5,2,7353.552194253825,6365.076128094428,34710.581748446435,2022
2020-06-01,East,Smartwatches,108596.72302096177,57945.68934496782,11176.504080885843,82,923,49,16,2224.6400534309732,17782.925937060332,45792.347326777555,2020
2020-10-01,North,Tablets,88175.00881261268,73977.76408903935,22144.47926979056,40,610,49,8,1440.4212870663362,7463.546298850655,24648.86526705994,2020
2014-05-01,East,Smartphones,111241.25504250456,78540.21053461464,20154.33687272408,13,321,22,1,8559.668562355226,10961.286904360204,43139.465045340934,2014
2024-04-01,North,Headphones,86764.00309437989,91291.63055724688,26646.762120369072,93,535,37,18,5412.880340540957,15088.455299097188,11161.807360657182,2024
2023-04-01,South,Laptops,105467.33705570776,77381.18015004187,20799.278762192615,17,289,19,9,8290.76978508921,5828.298516630195,44106.4910123891,2023
2023-04-01,West,Tablets,74963.14081150455,64792.06348910206,23913.250231748174,36,739,28,12,3673.5872289599347,13706.357737775776,14267.091853370264,2023
2015-08-01,North,Tablets,100581.8934682459,62240.87689059251,15903.645138838863,45,433,40,5,8756.487741542038,11148.741985251007,22857.62895488853,2015
2020-03-01,East,Speakers,123785.8615657753,82519.83001184984,21735.040863394715,18,657,38,3,8477.384363887148,5957.789093971037,30537.78843717163,2020
2022-01-01,North,Headphones,94024.60554869883,70493.00796508914,24042.895321952878,52,680,30,8,4435.042848946227,15895.866815780737,36001.40563206536,2022
2013-02-01,East,Smartwatches,121873.80877698623,73869.5957583444,22781.826944873374,33,400,44,16,4705.282555625998,12520.000889214218,48124.478739915,2013
2011-12-01,South,Smartwatches,161868.5906134181,94556.96890213953,18867.258668775154,46,450,26,18,4158.031595063261,9551.602611404258,22281.214529154167,2011
2015-09-01,North,Smartwatches,99421.05370377575,86523.46896724086,21752.249056251512,50,975,20,12,1313.4031589264941,6264.916946344088,13413.950295551329,2015
2019-08-01,South,Laptops,112283.8431248397,103803.43765382477,23113.734412390077,35,669,44,12,7188.945321049566,13212.11308202769,28353.42429850174,2019
2018-02-01,West,Headphones,109537.25169764114,64727.03868984606,26006.942857760965,13,827,46,4,3454.5929432903476,9589.440151127892,23810.72802842394,2018
2021-07-01,East,Headphones,104502.07318348158,69362.12790855365,17194.422549308747,10,214,20,10,8956.123681262556,19200.26347097446,34004.764788644425,2021
2021-12-01,East,Smartwatches,115757.92048317792,82755.30994068443,14415.89934334801,29,621,9,9,9076.394328593735,13872.742710055227,46911.30128102638,2021
2018-01-01,South,Smartwatches,95038.09936254674,107281.96264874676,15843.441372671728,54,466,10,4,7503.212855096307,9275.976625288016,35734.32423172574,2018
2020-04-01,West,Speakers,86749.11799450916,68077.01920931078,20727.00757284284,97,368,46,1,2634.0759007072324,12929.270745334215,33120.57025392205,2020
2015-10-01,North,Smartphones,69473.54457138984,80576.1596930726,20021.95548701763,78,903,28,5,1803.63243216425,13092.43083467775,19843.383262343676,2015
2017-09-01,North,Smartphones,93144.83013826342,99818.45139136881,23136.587145588088,61,185,34,3,8348.01935911645,15901.424055280804,20590.56760416444,2017
2010-03-01,East,Tablets,118028.68330270734,80748.8152271168,24153.883723055143,73,995,41,11,9037.594979757494,18533.03484750224,27443.03574731527,2010
2022-04-01,South,Tablets,81204.05777613737,95300.05781954246,10573.975744051237,30,477,36,13,4168.352122604609,19438.904323276958,45651.695355683885,2022
2023-08-01,South,Headphones,104933.55793065515,109362.3413402859,17594.63421571829,89,246,23,11,4176.603403534963,15768.361553834551,33179.34881014526,2023
2022-03-01,North,Headphones,97537.80272938138,84426.85754454261,21061.16889790581,81,217,49,6,4512.483166316805,13188.698613433222,29785.91068544544,2022
2017-06-01,West,Laptops,87585.63753914804,86877.20935702075,25575.894281943012,85,234,32,4,8448.600760898018,8373.981297093324,31701.900836931636,2017
2022-03-01,West,Laptops,62939.19340493467,91144.1759432018,19733.097257888792,34,626,12,7,7363.647617507028,11045.44124987597,43351.28965187008,2022
2022-04-01,North,Smartphones,127257.09398241574,66434.42753150444,26827.259725623564,76,948,47,3,2097.7870069218434,12331.834863348133,37115.77317455337,2022
2017-12-01,North,Tablets,110343.81060766758,57776.499171892196,22756.898475264923,35,913,5,10,6712.215153811853,6925.567296457418,47096.999742597836,2017
2014-04-01,South,Smartphones,153305.7565541852,82376.78587394427,21903.880492847315,90,305,8,5,1087.9989396233684,8846.057097310339,33269.63532694049,2014
2023-05-01,West,Smartphones,121588.26027915083,70623.05933263151,19448.87893643199,36,332,26,19,7393.475845245821,19766.789094225318,17841.144121834808,2023
2023-12-01,North,Tablets,126810.87957297095,95791.37329945435,19876.94593014229,61,915,26,18,7881.690856366928,16350.350778968861,10749.033890831091,2023
2020-08-01,North,Laptops,65012.92537953203,84714.45740553712,21653.91283048527,72,165,34,17,8334.53577728562,12230.100544523491,22684.55627421188,2020
2013-03-01,East,Speakers,64663.292708768815,95537.17105015292,19023.100980360352,95,103,31,1,6630.783596241008,8390.48847115373,12509.441012916586,2013
2016-10-01,North,Speakers,100846.24122105174,61975.26650228293,25562.807962985204,54,102,31,5,2625.292939738415,13601.714961237116,26282.601240291173,2016
2018-08-01,North,Speakers,77037.69153037375,95023.04650240554,24397.888986444537,67,358,17,17,8143.721025833444,8478.127543557459,17515.606795215856,2018
2020-09-01,West,Tablets,86374.26306311949,45518.62572865722,25989.97490648599,47,814,43,9,9098.115033176493,7896.631487331928,26196.530539244923,2020
2010-11-01,South,Smartwatches,150525.28360249934,63205.84783708597,14800.51027157281,44,424,31,11,6704.165287505056,6406.345727982326,25968.130892940528,2010
2024-10-01,West,Smartwatches,123797.52343363722,89483.5765901262,14636.293662314758,55,339,43,7,3476.060865689775,10187.795564570864,21050.762780336223,2024
2022-07-01,South,Smartwatches,81286.88915336407,72461.57874337265,22439.521834265863,80,704,42,7,2614.2464951623297,13125.847822202328,36112.777111050236,2022
2023-03-01,East,Headphones,52677.58972860249,73905.47382993039,19596.91847369593,12,895,12,2,3083.1671953282853,7389.914269092898,27337.352506919713,2023
2013-06-01,North,Laptops,79601.253237919,81608.51416295856,21294.20354063457,15,634,16,14,1152.1382863131741,8006.532175897635,45738.25226771696,2013
2018-03-01,East,Laptops,88856.11114122556,101329.32510695668,14412.899612996072,22,897,28,16,1091.5173195991117,10867.088424939826,13043.216343273762,2018
2010-07-01,South,Headphones,93574.72661479848,51173.457852568696,12710.164539063218,55,417,22,5,3673.3457876116245,12342.974584565458,26424.94352743221,2010
2021-12-01,West,Smartphones,74419.07497846759,98730.59544046792,21162.900356468897,88,698,19,18,9306.637428462616,16434.247687477895,41037.985772631655,2021
2017-06-01,West,Speakers,122597.01184661589,99611.90178712059,16200.57584864093,99,150,20,4,6591.947102855616,13499.422475669699,29781.411309981504,2017
2019-04-01,East,Smartwatches,85770.78412283493,72434.39567057959,23570.52966172908,42,908,37,12,4474.9635322952345,14265.516052761941,48643.25090651541,2019
2014-12-01,South,Speakers,112971.55345205418,69576.72789517435,16923.14328719399,88,569,14,19,1097.628064483601,15443.156784935785,16992.918819814524,2014
2019-05-01,East,Smartwatches,101077.74843782044,78230.43985254946,15562.636111056338,71,931,28,13,9907.30136822301,11764.744016924229,22640.96778308635,2019
2010-02-01,East,Speakers,118769.54110172085,69257.42446098317,8666.738814067536,72,142,49,6,5102.599491343404,10147.000019652112,14646.162325873898,2010
2020-09-01,North,Smartphones,95241.59343113909,85171.64855679242,26237.732701572353,65,303,23,11,9923.525502849694,17006.311113161664,19869.186069740754,2020
2013-12-01,East,Speakers,81500.27122684059,87125.18375527748,23487.75224438966,48,446,31,15,7481.2595975489485,17424.80625574293,36901.29007585817,2013
2021-08-01,North,Speakers,88028.25591796069,56691.35713133952,12521.512738327987,69,157,49,17,1461.1496600664473,7309.73137820943,29477.839892954562,2021
2013-01-01,North,Tablets,88310.29771284391,66194.65736793444,10012.718229186165,87,158,45,2,8731.230760695125,19300.542875245985,16482.689188485565,2013
2023-04-01,West,Speakers,141291.0110315247,62222.91456411688,17014.616691377225,92,779,35,13,5773.594553386096,18948.841037718692,28987.802772962925,2023
2010-09-01,North,Tablets,101530.10543678577,83220.3123454628,24736.605198515495,33,785,25,1,5074.55567382483,18063.167191410696,43896.05835460343,2010
2018-03-01,North,Laptops,100092.65629407755,93084.98164105052,17364.579781693054,59,610,20,4,7820.665309953564,11339.876280334194,27593.0343083501,2018
2022-03-01,West,Headphones,117640.53081417098,63898.46759250902,18964.416917512444,42,417,27,15,7973.208393863379,17632.67615826059,10528.581159738369,2022
2013-12-01,East,Speakers,99998.60290491741,92979.14159264496,24952.931226570367,85,532,18,16,8167.867747756685,14420.878385429098,12196.861555170808,2013
2020-11-01,South,Laptops,122433.5263862874,66128.00741613626,15058.659445887006,83,471,27,11,7844.827194239302,8080.921089751108,27524.813345767176,2020
2022-04-01,South,Tablets,92558.44478597771,90779.32939943948,16589.418320313227,16,306,45,3,6771.43046792542,16623.24529329386,33729.80502865663,2022
2022-08-01,South,Speakers,90527.20499174621,75744.0285571113,21097.9287867067,55,210,22,12,7080.600837963758,11091.424926546144,45461.3206293697,2022
2014-06-01,East,Speakers,80394.53007970344,73374.48941403584,18599.040162808524,71,122,40,12,8727.24327432066,9382.468560983134,49278.46061272657,2014
2019-12-01,North,Smartphones,137000.94660101403,97136.75806215074,15614.035263755533,10,527,16,11,7214.86560839287,18174.383244340803,49215.044389418865,2019
2023-05-01,South,Laptops,98603.50352468791,106815.36096587134,23536.247386645045,88,844,41,16,1912.2174980343732,17934.15910571399,32315.759149445134,2023
2022-08-01,East,Smartwatches,76519.1508075701,50873.758376522375,22589.18721492529,74,886,15,13,6809.505652070685,17965.598663359913,11429.216995474088,2022
2019-08-01,North,Smartwatches,103936.54443958437,88991.53519661626,24160.88695359206,54,783,9,12,2529.943999554186,17892.853405958478,18539.28498502906,2019
2016-03-01,West,Smartphones,86998.92245873119,82660.01363252441,19233.48899614374,93,110,25,10,1128.2766617549546,13313.436416065382,27373.268617423724,2016
2019-05-01,South,Tablets,92207.97537092138,89868.23761250536,11195.56334462465,64,671,36,11,2927.5005004728546,14253.804924162518,45187.038416037154,2019
2023-08-01,North,Smartwatches,106215.06863455437,58422.28603454324,20053.77329311637,75,843,33,18,2389.644851074564,19232.98342988323,10862.35618670218,2023
2023-10-01,South,Smartwatches,130419.70480508202,63735.19016954789,14141.012321453187,76,846,11,5,1918.8616160399033,6940.116992705876,30373.57740388267,2023
2018-08-01,South,Headphones,102031.70716346081,69928.55412403028,9865.378271287293,89,614,40,13,2934.880974151167,17093.92080035396,36138.618774852395,2018
2016-12-01,South,Laptops,85779.26459089699,83195.9865305199,18626.432298387248,63,243,44,17,6072.124055503203,12894.0160791162,21529.19332372422,2016
2019-04-01,North,Tablets,89901.70315411544,69010.19374298862,20508.813739579935,72,841,31,12,2363.2282274769327,19676.112919400857,22627.134836838086,2019
2018-03-01,East,Speakers,113128.94373820937,75154.65666209398,27991.388338745564,63,620,10,17,3514.944493073922,14588.356188001284,25537.08113322335,2018
2022-09-01,North,Laptops,60833.18168426119,92457.91883824412,13971.977212221465,61,908,42,1,8646.328991915996,7438.162844938035,20983.770853199945,2022
2017-09-01,South,Tablets,79146.35447407817,110732.20428647501,23385.26502292235,63,393,8,8,8992.461470752423,17232.364677187416,27487.53698520206,2017
2022-02-01,North,Smartwatches,104252.9215239468,91388.0038902978,12005.413196940128,76,424,39,16,3997.759301078207,15090.073464137331,16323.71794971143,2022
2020-08-01,West,Headphones,65866.60845250502,92890.92806508318,26350.558369930633,46,292,14,15,9090.559908021321,7233.916838822003,17973.27580979664,2020
2019-02-01,East,Laptops,93749.64241730272,77272.2343321995,16496.77084911026,21,390,42,19,6271.549931015106,5134.88242113228,11485.446220487625,2019
2016-10-01,North,Smartwatches,90434.69928684967,66640.94896592866,18325.84381412121,68,738,34,10,3037.3156398747187,13154.709460485425,26452.58605772363,2016
2014-06-01,West,Tablets,117548.97044151335,75110.63010907233,18389.904250684707,29,518,46,2,7788.640646254275,8622.336662734666,38293.53009315829,2014
2023-07-01,East,Laptops,94994.353337616,79131.46622918229,23794.794472962676,96,559,13,4,9298.847302640184,18008.62233529876,30246.087888590075,2023
2024-01-01,West,Speakers,123733.82765206094,62597.93277845935,12747.632952723943,95,147,20,4,6933.122448233439,8763.949123667786,31226.31156312281,2024
2023-05-01,East,Laptops,101577.46046476121,92226.81028179216,19112.974078163243,41,206,8,12,2811.9765575417905,14942.842323499306,27997.854124356385,2023
2015-08-01,North,Smartwatches,135529.02261618534,102791.75801853309,16793.428123814017,80,363,30,17,1772.9206900694553,10176.951608885434,33393.86812397599,2015
2012-09-01,West,Laptops,72250.22071216458,81836.32887075868,30990.23925126389,95,352,33,4,3064.70773635577,10254.77074898122,19187.054237270888,2012
2021-10-01,South,Speakers,132342.53682535957,96261.10965875178,14575.108223866397,53,638,32,8,4046.5765487741496,7727.222560542378,18300.631993092775,2021
2011-09-01,West,Headphones,91777.45687541222,98126.48214568182,7089.679559518876,75,620,15,16,4003.61773606327,12540.825862007843,47678.57741447047,2011
2013-12-01,East,Headphones,129478.99402452819,64480.246649838366,28472.97693516979,87,831,32,15,5486.913397122766,13689.075468568564,28016.37617162041,2013
2022-04-01,North,Smartwatches,123704.69399770329,53932.909497497894,22456.695525568233,64,257,48,14,5546.522944287541,13715.205190936753,43087.03235945638,2022
2020-08-01,East,Tablets,42961.84318434649,72514.76247323623,16063.125572087984,25,625,36,19,5242.893504536228,17849.152326148902,46673.27009449875,2020
2021-04-01,West,Smartwatches,109583.36420639679,81438.24048692257,19838.94815982768,97,128,28,11,4094.414882946192,14785.209311798959,34595.33618804396,2021
2021-03-01,West,Headphones,119952.39525615796,62058.023663402506,15995.030213174643,80,637,46,13,1961.4742645483434,16103.567498182529,21951.730747681795,2021
