Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Forecast_Revenue,Forecast_Expense,Forecast_Profit
2024-03-01,West,Smartphones,69644.01813599202,93301.33869444182,13643.597280878745,86,433,44,14,4128.628979492418,11685.85157935171,34300.89368153592,2024,73126.21904279164,96100.37885527508,-22974.15981248344
2012-05-01,South,Smartwatches,109931.68381671216,93386.95503841544,18730.43682200338,48,427,17,5,1356.739005198297,12225.47822679787,41684.77530768137,2012,115428.26800754777,96188.5636895679,19239.704317979864
2012-12-01,West,Tablets,125299.69329985086,64751.08307175889,19051.03067483786,90,814,20,4,5933.514353180888,19086.870856615595,18914.392323848188,2012,131564.6779648434,66693.61556391166,64871.06240093174
2011-01-01,North,Smartwatches,119433.33534966788,77061.44143520527,16386.37655021906,32,205,7,3,4128.608672865406,9552.836919072855,23943.79899608899,2011,125405.00211715128,79373.28467826144,46031.71743888984
2023-04-01,North,Speakers,99417.37903030012,45502.09010603919,13210.57494253258,54,861,35,7,8848.035219061365,5294.698590321969,13241.381107698378,2023,104388.24798181512,46867.152809220366,57521.09517259475
2015-11-01,North,Laptops,95310.35526746236,88782.23460956273,17217.376460512405,83,986,5,11,4532.973403107513,15405.968638138163,45823.417965290304,2015,100075.87303083549,91445.70164784961,8630.171382985878
2017-02-01,North,Speakers,99256.67357580538,101004.48603034652,17632.873301416388,86,900,39,1,6019.976075329247,16336.872536034603,48254.21698592162,2017,104219.50725459566,104034.62061125692,184.88664333874476
2012-04-01,North,Tablets,124504.98009953432,58253.03586586946,13298.438655395472,51,178,20,18,9789.79714914375,15545.48587138548,44298.55390173247,2012,130730.22910451105,60000.62694184555,70729.6021626655
2015-06-01,South,Speakers,115207.30855642764,62616.7351658964,13293.209077378917,51,264,5,1,6784.353380662274,15511.0847178128,27487.21256685258,2015,120967.67398424904,64495.2372208733,56472.436763375736
2024-02-01,East,Headphones,92284.86000753396,79519.57949743664,9540.291637115086,38,945,18,16,5504.247952809186,12248.41122517862,23645.38844570853,2024,96899.10300791067,81905.16688235974,14993.936125550928
2013-09-01,North,Smartwatches,91781.69448419206,82299.41002821538,21475.365860902893,25,730,11,13,1883.1225678578917,5279.912067210529,28504.030970368425,2013,96370.77920840167,84768.39232906184,11602.386879339829
2015-02-01,North,Tablets,90366.0990251863,71874.11781429217,24890.18402542972,76,156,27,6,8388.678617804097,15948.76963020375,35504.70012028939,2015,94884.40397644561,74030.34134872093,20854.062627724677
2021-02-01,West,Tablets,78707.34732895397,67769.45631286161,20080.51122990976,69,287,39,6,6781.45004905709,19047.8028357618,27260.29374641304,2021,82642.71469540166,69802.54000224746,12840.1746931542
2012-04-01,South,Tablets,127036.76471490772,67930.14105178806,17978.426782367915,13,151,33,14,1976.7188352621176,7360.795333030484,26864.811127912097,2012,133388.60295065312,69968.04528334171,63420.55766731141
2012-04-01,South,Smartphones,84243.52504507123,79264.53209277803,13049.955679218729,25,171,26,5,3211.022356983733,6018.713886253509,27241.56373527109,2012,88455.7012973248,81642.46805556137,6813.233241763432
2018-12-01,East,Smartwatches,109805.52131333506,88792.05790198043,8975.604663819062,50,852,20,8,5838.827152937794,8978.079328553504,39783.08731256527,2018,115295.79737900181,91455.81963903984,23839.977739961978
2013-08-01,South,Speakers,86771.44723364335,79260.46633443395,19835.13273173931,15,423,33,18,1405.5618997926454,17746.907792198057,41471.6348100804,2013,91110.01959532553,81638.28032446696,9471.739270858568
2016-12-01,West,Tablets,90455.52235933275,77827.10311125658,23078.342220727765,51,711,10,6,7464.790867464251,6592.207668309015,44821.53289135214,2016,94978.2984772994,80161.91620459428,14816.382272705116
2012-06-01,West,Smartwatches,97722.38466554058,53611.185855914686,15837.957630461657,66,437,22,5,3050.144600096281,15727.52601011266,19719.490961050826,2012,102608.50389881761,55219.521431592126,47388.98246722548
2016-03-01,East,Tablets,110904.84849668416,93005.88013057371,25277.048574461507,37,254,33,10,5407.395169705619,5944.211512818263,16300.190271446983,2016,116450.09092151838,95796.05653449093,20654.034387027452
2020-08-01,West,Headphones,94815.52236429042,79229.14733004614,16555.55950749787,32,158,29,18,3174.7906806581286,5491.835226197527,23805.11663891202,2020,99556.29848250494,81606.02174994753,17950.27673255741
2017-08-01,North,Headphones,77215.89656765336,73450.606526202,25424.991414268392,85,374,49,13,5402.68212137486,18369.52814084336,26817.920141270813,2017,81076.69139603603,75654.12472198806,5422.566674047965
2020-09-01,North,Headphones,100381.62662158202,83827.07510656549,16096.02023126755,51,870,6,6,2707.111052049542,16558.403494487582,38074.70634775859,2020,105400.70795266113,86341.88735976246,19058.82059289867
2020-01-01,West,Laptops,84666.5640161674,67342.85214567638,6685.339786435556,21,300,48,4,6345.285393575047,13978.775734760273,40317.21735406539,2020,88899.89221697577,69363.13771004668,19536.754506929094
2012-03-01,East,Tablets,130876.76613829062,73762.1108288645,23131.7785304331,98,394,36,13,9193.660546915322,7579.928806620861,49366.11467370122,2012,137420.60444520516,75974.97415373044,61445.63029147472
2020-01-01,South,Laptops,94801.1099505482,81613.81466112385,15385.767100522491,73,421,40,18,8266.023514532008,9182.729365004065,25128.90515211354,2020,99541.16544807561,84062.22910095757,15478.93634711804
2019-08-01,East,Smartwatches,86640.6132385773,69821.67959492852,12287.680046252428,67,428,36,13,3173.6868752633204,5729.067362423769,26100.7931594174,2019,90972.64390050617,71916.32998277637,19056.3139177298
2010-03-01,South,Laptops,139496.01599306686,55314.86929739398,22407.965075636705,60,489,45,13,5482.985371008378,14680.442793007353,31683.198967490964,2010,146470.8167927202,56974.315376315804,89496.5014164044
2018-07-01,West,Smartwatches,114777.79404884946,52872.91724887721,15553.149798464488,38,383,24,7,4807.975770802088,15291.287307849334,42813.41911300833,2018,120516.68375129194,54459.104766343524,66057.57898494843
2022-11-01,West,Smartwatches,82064.51772391568,86685.99231655926,12935.500474588169,28,275,41,5,9689.276074500016,9902.131426999971,36437.36035201159,2022,86167.74361011146,89286.57208605604,-3118.8284759445814
2021-05-01,North,Smartwatches,84181.71880006792,79533.36819829111,26557.045978269976,95,709,46,3,8189.3901460297,10076.244754298994,32906.37699929676,2021,88390.80474007131,81919.36924423985,6471.435495831465
2015-02-01,South,Speakers,109483.65962181364,79002.95402942986,18976.259860717608,97,448,42,6,1966.857973137753,14434.664697056054,35924.878518987025,2015,114957.84260290433,81373.04265031277,33584.799952591566
2023-09-01,East,Laptops,100869.52602069796,62572.95911454388,12824.53787899032,54,531,37,8,2516.971606420849,19184.97145144795,28578.01567838585,2023,105913.00232173286,64450.1478879802,41462.854433752655
2014-03-01,West,Speakers,117803.51085440948,79691.75997294056,17684.36023146257,63,793,9,12,7318.255548994355,10920.64139386762,40362.14276251436,2014,123693.68639712996,82082.51277212879,41611.173625001175
2024-04-01,East,Tablets,86746.47398016833,73993.18111685297,30662.815443134044,89,481,10,2,2438.7235806945387,12403.855782036915,13011.828442156013,2024,91083.79767917676,76212.97655035855,14870.821128818206
2022-08-01,North,Laptops,114022.18249596954,70999.07182592947,20561.80270839785,75,371,26,11,9554.21694558968,15474.139561989134,30360.959050182755,2022,119723.29162076802,73129.04398070736,46594.24764006067
2014-11-01,South,Tablets,55234.23317783912,78874.23868219781,16790.772594774113,81,591,25,3,9936.521647838848,10134.81433222143,42263.10604352367,2014,57995.94483673108,81240.46584266375,-23244.521005932664
2019-10-01,South,Tablets,96911.16261482456,84446.46399789305,22506.88297868575,22,646,23,10,8005.337796530449,18032.87481133949,22100.76309959341,2019,101756.72074556579,86979.85791782984,14776.862827735953
2023-04-01,West,Smartwatches,87656.41707978536,106248.54476306374,17728.305754054014,74,430,47,8,1241.202153838664,17692.72326292973,43736.64162846245,2023,92039.23793377462,109436.00110595566,-17396.763172181032
2017-12-01,South,Laptops,90899.0675866516,88479.39975077317,17452.96249843223,21,974,19,8,5344.540996149988,15114.244738995883,41313.28960419272,2017,95444.02096598418,91133.78174329636,4310.239222687815
2024-12-01,West,Tablets,97942.50707747844,92863.44023002723,16718.15733677012,80,698,38,14,4654.715583699007,13053.853991127156,33226.76584887011,2024,102839.63243135237,95649.34343692806,7190.288994424307
2019-05-01,North,Headphones,122770.07279187391,96569.82605561972,24269.744782665177,23,257,11,4,8195.820774886868,19752.813894456187,20085.943140221265,2019,128908.57643146762,99466.92083728831,29441.655594179305
2015-02-01,South,Tablets,76919.20241357906,68539.66065846525,20973.772036069477,51,531,21,15,3583.074951139885,15535.707798487188,44442.96862863733,2015,80765.16253425801,70595.8504782192,10169.312056038805
2014-04-01,West,Headphones,56239.1399118,75186.73143549266,27111.219195658858,85,424,48,10,4475.134388563103,14648.399068185336,11198.755026696936,2014,59051.09690739,77442.33337855745,-18391.236471167453
2010-12-01,East,Laptops,79238.92857776773,66426.34207726938,21534.426594790828,57,215,48,18,1841.5121104310883,18152.269104834384,33700.52944858761,2010,83200.87500665612,68419.13233958746,14781.742667068655
2013-03-01,West,Speakers,120448.7186385632,69772.67146496894,27638.00190099897,33,619,9,15,4083.724778959608,13324.860112088922,41302.58668701972,2013,126471.15457049136,71865.851608918,54605.302961573354
2020-10-01,South,Laptops,67100.1732901685,73576.36363808224,23250.433185550966,74,718,43,19,9764.684606341596,8643.853352402708,29416.114962199823,2020,70455.18195467693,75783.65454722471,-5328.472592547783
2020-11-01,North,Speakers,88561.04718830247,69415.17076370567,18700.258489647396,26,718,6,3,9479.3486861724,7066.584245708255,14114.24502969322,2020,92989.0995477176,71497.62588661684,21491.47366110077
2019-05-01,South,Speakers,116791.54749623664,83361.53686093488,19323.12194233321,47,725,31,2,7752.332855248076,12065.482214980211,43359.26315864642,2019,122631.12487104848,85862.38296676293,36768.74190428555
2018-05-01,South,Laptops,98831.42913491292,86492.6469655963,29139.36058586878,37,534,49,13,9165.372899777696,12734.812340729744,46363.52284457773,2018,103773.00059165857,89087.4263745642,14685.57421709437
2019-05-01,West,Tablets,122574.1344170064,60407.86001995944,26519.08625752577,42,621,28,13,2900.534561690466,17415.413555167193,32532.387739064587,2019,128702.84113785673,62220.09582055822,66482.74531729851
2016-09-01,East,Smartphones,59302.09033100992,75318.7722322363,27733.789175996462,33,895,45,9,6596.486816794833,7092.117616757763,41486.18612407217,2016,62267.194847560415,77578.33539920338,-15311.140551642966
2019-05-01,South,Tablets,93567.81824937968,75483.02561333083,14962.74895966578,79,671,32,3,5499.750144024259,15218.453359698577,34428.59147081566,2019,98246.20916184866,77747.51638173076,20498.692780117897
2010-02-01,East,Tablets,126743.54332709998,57913.90506536013,10624.15566636098,94,365,5,2,4804.210363310279,9561.904022365425,32931.31799141339,2010,133080.72049345498,59651.322217320936,73429.39827613404
2020-10-01,West,Smartwatches,77462.3670773567,68507.81875665596,15784.166720915857,13,497,25,14,3923.516232637825,19085.453672339576,15230.879948408088,2020,81335.48543122454,70563.05331935565,10772.432111868897
2014-06-01,East,Smartwatches,120696.19686776173,93101.78496731196,20827.41216403936,42,201,32,16,8796.876328054783,12056.32025182909,27471.70452210485,2014,126731.00671114982,95894.83851633132,30836.1681948185
2017-03-01,West,Tablets,95286.19233879675,92908.66264220088,16772.18789241437,19,162,7,14,5360.546700935575,14335.973294365427,37151.74998810838,2017,100050.5019557366,95695.92252146691,4354.57943426969
2020-09-01,North,Headphones,108682.58850111846,55562.15231561456,20137.042636516333,45,786,34,4,7516.301405221237,14751.622849594698,28179.32247605846,2020,114116.71792617439,57229.016885083,56887.701041091386
2022-03-01,East,Speakers,125293.1381404508,87081.93510743117,17743.948456317674,86,808,5,2,7353.552194253825,6365.076128094428,34710.581748446435,2022,131557.79504747334,89694.3931606541,41863.401886819236
2020-06-01,East,Smartwatches,108596.72302096176,57945.68934496782,11176.504080885845,82,923,49,16,2224.640053430973,17782.925937060332,45792.34732677756,2020,114026.55917200985,59684.06002531685,54342.49914669299
2020-10-01,North,Tablets,88175.00881261268,73977.76408903935,22144.47926979056,40,610,49,8,1440.4212870663362,7463.546298850655,24648.86526705994,2020,92583.75925324332,76197.09701171053,16386.662241532787
2014-05-01,East,Smartphones,111241.25504250456,78540.21053461464,20154.33687272408,13,321,22,1,8559.668562355226,10961.286904360204,43139.46504534093,2014,116803.3177946298,80896.41685065308,35906.90094397671
2024-04-01,North,Headphones,86764.00309437989,91291.63055724688,26646.762120369072,93,535,37,18,5412.880340540957,15088.455299097188,11161.807360657182,2024,91102.2032490989,94030.37947396429,-2928.1762248653977
2023-04-01,South,Laptops,105467.33705570776,77381.18015004187,20799.27876219261,17,289,19,9,8290.76978508921,5828.298516630195,44106.4910123891,2023,110740.70390849315,79702.61555454312,31038.08835395002
2023-04-01,West,Tablets,74963.14081150455,64792.06348910206,23913.25023174817,36,739,28,12,3673.587228959935,13706.357737775776,14267.091853370264,2023,78711.29785207978,66735.82539377513,11975.472458304648
2015-08-01,North,Tablets,100581.8934682459,62240.87689059251,15903.645138838863,45,433,40,5,8756.487741542038,11148.741985251008,22857.62895488853,2015,105610.98814165819,64108.10319731029,41502.884944347905
2020-03-01,East,Speakers,123785.8615657753,82519.83001184984,21735.040863394715,18,657,38,3,8477.384363887148,5957.789093971037,30537.78843717163,2020,129975.15464406407,84995.42491220534,44979.72973185872
2022-01-01,North,Headphones,94024.60554869883,70493.00796508914,24042.89532195288,52,680,30,8,4435.042848946227,15895.866815780735,36001.40563206536,2022,98725.83582613379,72607.79820404181,26118.03762209197
2013-02-01,East,Smartwatches,121873.80877698625,73869.5957583444,22781.826944873374,33,400,44,16,4705.282555625998,12520.000889214218,48124.478739915,2013,127967.49921583556,76085.68363109473,51881.815584740834
2011-12-01,South,Smartwatches,161868.5906134181,94556.96890213952,18867.258668775157,46,450,26,18,4158.031595063261,9551.602611404258,22281.214529154167,2011,169962.02014408904,97393.67796920371,72568.34217488533
2015-09-01,North,Smartwatches,99421.05370377576,86523.46896724086,21752.249056251512,50,975,20,12,1313.403158926494,6264.916946344088,13413.950295551327,2015,104392.10638896456,89119.17303625809,15272.933352706474
2019-08-01,South,Laptops,112283.8431248397,103803.43765382476,23113.73441239008,35,669,44,12,7188.945321049566,13212.11308202769,28353.42429850174,2019,117898.03528108168,106917.5407834395,10980.494497642183
2018-02-01,West,Headphones,109537.25169764114,64727.03868984606,26006.942857760965,13,827,46,4,3454.592943290348,9589.440151127892,23810.72802842394,2018,115014.11428252321,66668.84985054145,48345.26443198176
2021-07-01,East,Headphones,104502.07318348158,69362.12790855365,17194.422549308747,10,214,20,10,8956.123681262556,19200.26347097446,34004.764788644425,2021,109727.17684265567,71442.99174581026,38284.18509684541
2021-12-01,East,Smartwatches,115757.92048317792,82755.30994068443,14415.89934334801,29,621,9,9,9076.394328593737,13872.742710055229,46911.30128102638,2021,121545.81650733683,85237.96923890496,36307.84726843187
